ID,Yes,Yes_Prob,predicted,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
6242,0,0.048233356,0,1,0,0,0,0,0,0,0,0,0
6243,0,0.079356626,0,1,0,0,0,0,0,0,0,0,0
6244,0,0.022266379,0,1,0,0,0,0,0,0,0,0,0
6245,0,0.019701153,0,1,0,0,0,0,0,0,0,0,0
6246,0,0.09803863,0,1,0,0,0,0,0,0,0,0,0
6247,0,0.10595704,1,1,1,0,0,0,0,0,0,0,0
6248,0,0.04532418,0,1,0,0,0,0,0,0,0,0,0
6249,0,0.027688501,0,1,0,0,0,0,0,0,0,0,0
6250,0,0.01602471,0,1,0,0,0,0,0,0,0,0,0
6251,0,0.05615062,0,1,0,0,0,0,0,0,0,0,0
6252,0,0.022421787,0,1,0,0,0,0,0,0,0,0,0
6253,0,0.004363714,0,1,0,0,0,0,0,0,0,0,0
6254,0,0.028191708,0,1,0,0,0,0,0,0,0,0,0
6255,0,0.014261904,0,1,0,0,0,0,0,0,0,0,0
6256,0,0.035861645,0,1,0,0,0,0,0,0,0,0,0
6257,0,0.021372734,0,1,0,0,0,0,0,0,0,0,0
6258,0,0.05593859,0,1,0,0,0,0,0,0,0,0,0
6259,0,0.0062248847,0,1,0,0,0,0,0,0,0,0,0
6260,0,0.034362342,0,1,0,0,0,0,0,0,0,0,0
6261,0,0.020854617,0,1,0,0,0,0,0,0,0,0,0
6262,0,0.0006983469,0,1,0,0,0,0,0,0,0,0,0
6263,0,0.119140156,1,1,1,0,0,0,0,0,0,0,0
6264,0,0.09399312,0,1,0,0,0,0,0,0,0,0,0
6265,0,0.2519405,1,1,1,1,0,0,0,0,0,0,0
6266,0,0.02527413,0,1,0,0,0,0,0,0,0,0,0
6267,0,0.08466823,0,1,0,0,0,0,0,0,0,0,0
6268,0,0.06547719,0,1,0,0,0,0,0,0,0,0,0
6269,1,0.061868943,0,1,0,0,0,0,0,0,0,0,0
6270,0,0.009197926,0,1,0,0,0,0,0,0,0,0,0
6271,0,0.0081081325,0,1,0,0,0,0,0,0,0,0,0
6272,0,0.02766843,0,1,0,0,0,0,0,0,0,0,0
6273,0,0.049639545,0,1,0,0,0,0,0,0,0,0,0
6274,0,0.017622873,0,1,0,0,0,0,0,0,0,0,0
6275,0,0.08066639,0,1,0,0,0,0,0,0,0,0,0
6276,0,0.14416198,1,1,1,0,0,0,0,0,0,0,0
6277,0,0.046808716,0,1,0,0,0,0,0,0,0,0,0
6278,0,0.08031024,0,1,0,0,0,0,0,0,0,0,0
6279,0,0.013462821,0,1,0,0,0,0,0,0,0,0,0
6280,0,0.09211482,0,1,0,0,0,0,0,0,0,0,0
6281,0,0.012469178,0,1,0,0,0,0,0,0,0,0,0
6282,0,0.019936394,0,1,0,0,0,0,0,0,0,0,0
6283,0,0.13349426,1,1,1,0,0,0,0,0,0,0,0
6284,0,0.050457597,0,1,0,0,0,0,0,0,0,0,0
6285,0,0.03953367,0,1,0,0,0,0,0,0,0,0,0
6286,0,0.015537848,0,1,0,0,0,0,0,0,0,0,0
6287,0,0.115342885,1,1,1,0,0,0,0,0,0,0,0
6288,0,0.05563789,0,1,0,0,0,0,0,0,0,0,0
6289,0,0.014918748,0,1,0,0,0,0,0,0,0,0,0
6290,0,0.09244302,0,1,0,0,0,0,0,0,0,0,0
6291,0,0.22343606,1,1,1,1,0,0,0,0,0,0,0
6292,0,0.17299348,1,1,1,0,0,0,0,0,0,0,0
6293,0,0.032732308,0,1,0,0,0,0,0,0,0,0,0
6294,0,0.0069673774,0,1,0,0,0,0,0,0,0,0,0
6295,0,0.049600307,0,1,0,0,0,0,0,0,0,0,0
6296,0,0.04785285,0,1,0,0,0,0,0,0,0,0,0
6297,0,0.012710892,0,1,0,0,0,0,0,0,0,0,0
6298,0,0.039405763,0,1,0,0,0,0,0,0,0,0,0
6299,0,0.016372833,0,1,0,0,0,0,0,0,0,0,0
6300,0,0.055987574,0,1,0,0,0,0,0,0,0,0,0
6301,0,0.10985718,1,1,1,0,0,0,0,0,0,0,0
6302,0,0.02280134,0,1,0,0,0,0,0,0,0,0,0
6303,0,0.04352651,0,1,0,0,0,0,0,0,0,0,0
6304,0,0.0397677,0,1,0,0,0,0,0,0,0,0,0
6305,0,0.037970994,0,1,0,0,0,0,0,0,0,0,0
6306,0,0.004709959,0,1,0,0,0,0,0,0,0,0,0
6307,0,0.028091071,0,1,0,0,0,0,0,0,0,0,0
6308,0,0.04160192,0,1,0,0,0,0,0,0,0,0,0
6309,0,0.030836413,0,1,0,0,0,0,0,0,0,0,0
6310,0,0.06348855,0,1,0,0,0,0,0,0,0,0,0
6311,0,0.032799225,0,1,0,0,0,0,0,0,0,0,0
6312,0,0.0203714,0,1,0,0,0,0,0,0,0,0,0
6313,0,0.047841433,0,1,0,0,0,0,0,0,0,0,0
6314,0,0.052810084,0,1,0,0,0,0,0,0,0,0,0
6315,0,0.03010376,0,1,0,0,0,0,0,0,0,0,0
6316,0,0.018026378,0,1,0,0,0,0,0,0,0,0,0
6317,0,0.017773597,0,1,0,0,0,0,0,0,0,0,0
6318,0,0.08657195,0,1,0,0,0,0,0,0,0,0,0
6319,0,0.019386651,0,1,0,0,0,0,0,0,0,0,0
6320,0,0.07181495,0,1,0,0,0,0,0,0,0,0,0
6321,0,0.03683373,0,1,0,0,0,0,0,0,0,0,0
6322,0,0.050058972,0,1,0,0,0,0,0,0,0,0,0
6323,0,0.29249656,1,1,1,1,0,0,0,0,0,0,0
6324,0,0.029765962,0,1,0,0,0,0,0,0,0,0,0
6325,0,0.042441506,0,1,0,0,0,0,0,0,0,0,0
6326,0,0.13509071,1,1,1,0,0,0,0,0,0,0,0
6327,0,0.05053706,0,1,0,0,0,0,0,0,0,0,0
6328,0,0.0638135,0,1,0,0,0,0,0,0,0,0,0
6329,0,0.034846183,0,1,0,0,0,0,0,0,0,0,0
6330,0,0.08267604,0,1,0,0,0,0,0,0,0,0,0
6331,0,0.0234906,0,1,0,0,0,0,0,0,0,0,0
6332,0,0.005252482,0,1,0,0,0,0,0,0,0,0,0
6333,0,0.009566752,0,1,0,0,0,0,0,0,0,0,0
6334,0,0.12567486,1,1,1,0,0,0,0,0,0,0,0
6335,0,0.16267683,1,1,1,0,0,0,0,0,0,0,0
6336,0,0.10211944,1,1,1,0,0,0,0,0,0,0,0
6337,0,0.09235356,0,1,0,0,0,0,0,0,0,0,0
6338,0,0.1322773,1,1,1,0,0,0,0,0,0,0,0
6339,0,0.01551424,0,1,0,0,0,0,0,0,0,0,0
6340,0,0.16501735,1,1,1,0,0,0,0,0,0,0,0
6341,0,0.014464484,0,1,0,0,0,0,0,0,0,0,0
6342,0,0.11515943,1,1,1,0,0,0,0,0,0,0,0
6343,0,0.037326597,0,1,0,0,0,0,0,0,0,0,0
6344,0,0.02349701,0,1,0,0,0,0,0,0,0,0,0
6345,0,0.022884967,0,1,0,0,0,0,0,0,0,0,0
6346,0,0.03745712,0,1,0,0,0,0,0,0,0,0,0
6347,0,0.029428782,0,1,0,0,0,0,0,0,0,0,0
6348,0,0.03723683,0,1,0,0,0,0,0,0,0,0,0
6349,0,0.073255226,0,1,0,0,0,0,0,0,0,0,0
6350,0,0.0020768575,0,1,0,0,0,0,0,0,0,0,0
6351,0,0.06352408,0,1,0,0,0,0,0,0,0,0,0
6352,0,0.02754244,0,1,0,0,0,0,0,0,0,0,0
6353,0,0.04926203,0,1,0,0,0,0,0,0,0,0,0
6354,0,0.04329816,0,1,0,0,0,0,0,0,0,0,0
6355,0,0.059774894,0,1,0,0,0,0,0,0,0,0,0
6356,0,0.03033286,0,1,0,0,0,0,0,0,0,0,0
6357,0,0.111441866,1,1,1,0,0,0,0,0,0,0,0
6358,0,0.049360767,0,1,0,0,0,0,0,0,0,0,0
6359,0,0.007837358,0,1,0,0,0,0,0,0,0,0,0
6360,0,0.0052566347,0,1,0,0,0,0,0,0,0,0,0
6361,0,0.12017705,1,1,1,0,0,0,0,0,0,0,0
6362,0,0.023274738,0,1,0,0,0,0,0,0,0,0,0
6363,1,0.12313406,1,1,1,0,0,0,0,0,0,0,0
6364,0,0.014418321,0,1,0,0,0,0,0,0,0,0,0
6365,0,0.009792851,0,1,0,0,0,0,0,0,0,0,0
6366,0,0.011669515,0,1,0,0,0,0,0,0,0,0,0
6367,0,0.0072749513,0,1,0,0,0,0,0,0,0,0,0
6368,0,0.030542733,0,1,0,0,0,0,0,0,0,0,0
6369,0,0.013294513,0,1,0,0,0,0,0,0,0,0,0
6370,0,0.0073177023,0,1,0,0,0,0,0,0,0,0,0
6371,0,0.024750939,0,1,0,0,0,0,0,0,0,0,0
6372,0,0.02936811,0,1,0,0,0,0,0,0,0,0,0
6373,0,0.041667607,0,1,0,0,0,0,0,0,0,0,0
6374,0,0.066704355,0,1,0,0,0,0,0,0,0,0,0
6375,0,0.017231284,0,1,0,0,0,0,0,0,0,0,0
6376,0,0.03259123,0,1,0,0,0,0,0,0,0,0,0
6377,0,0.022708347,0,1,0,0,0,0,0,0,0,0,0
6378,0,0.0065123816,0,1,0,0,0,0,0,0,0,0,0
6379,0,0.039200973,0,1,0,0,0,0,0,0,0,0,0
6380,0,0.036882784,0,1,0,0,0,0,0,0,0,0,0
6381,0,0.05681076,0,1,0,0,0,0,0,0,0,0,0
6382,0,0.038108435,0,1,0,0,0,0,0,0,0,0,0
6383,0,0.06838338,0,1,0,0,0,0,0,0,0,0,0
6384,0,0.043645877,0,1,0,0,0,0,0,0,0,0,0
6385,0,0.096651785,0,1,0,0,0,0,0,0,0,0,0
6386,0,0.03541694,0,1,0,0,0,0,0,0,0,0,0
6387,0,0.0049233143,0,1,0,0,0,0,0,0,0,0,0
6388,0,0.08866981,0,1,0,0,0,0,0,0,0,0,0
6389,0,0.024110045,0,1,0,0,0,0,0,0,0,0,0
6390,0,0.014415218,0,1,0,0,0,0,0,0,0,0,0
6391,0,0.13693354,1,1,1,0,0,0,0,0,0,0,0
6392,0,0.048495114,0,1,0,0,0,0,0,0,0,0,0
6393,1,0.13725801,1,1,1,0,0,0,0,0,0,0,0
6394,0,0.104281455,1,1,1,0,0,0,0,0,0,0,0
6395,0,0.04853899,0,1,0,0,0,0,0,0,0,0,0
6396,1,0.24675412,1,1,1,1,0,0,0,0,0,0,0
6397,1,0.47192928,1,1,1,1,1,1,0,0,0,0,0
6398,0,0.013372866,0,1,0,0,0,0,0,0,0,0,0
6399,1,0.22950114,1,1,1,1,0,0,0,0,0,0,0
6400,0,0.17410733,1,1,1,0,0,0,0,0,0,0,0
6401,0,0.024310298,0,1,0,0,0,0,0,0,0,0,0
6402,0,0.022557441,0,1,0,0,0,0,0,0,0,0,0
6403,0,0.040104344,0,1,0,0,0,0,0,0,0,0,0
6404,0,0.07086777,0,1,0,0,0,0,0,0,0,0,0
6405,0,0.047544472,0,1,0,0,0,0,0,0,0,0,0
6406,0,0.07052642,0,1,0,0,0,0,0,0,0,0,0
6407,0,0.026181296,0,1,0,0,0,0,0,0,0,0,0
6408,0,0.019823866,0,1,0,0,0,0,0,0,0,0,0
6409,0,0.08208191,0,1,0,0,0,0,0,0,0,0,0
6410,0,0.025394883,0,1,0,0,0,0,0,0,0,0,0
6411,0,0.050684504,0,1,0,0,0,0,0,0,0,0,0
6412,0,0.048844654,0,1,0,0,0,0,0,0,0,0,0
6413,0,0.049570926,0,1,0,0,0,0,0,0,0,0,0
6414,0,0.015341632,0,1,0,0,0,0,0,0,0,0,0
6415,0,0.004962019,0,1,0,0,0,0,0,0,0,0,0
6416,0,0.080734596,0,1,0,0,0,0,0,0,0,0,0
6417,1,0.26610765,1,1,1,1,0,0,0,0,0,0,0
6418,0,0.008125517,0,1,0,0,0,0,0,0,0,0,0
6419,0,0.023589078,0,1,0,0,0,0,0,0,0,0,0
6420,0,0.040652413,0,1,0,0,0,0,0,0,0,0,0
6421,0,0.022422185,0,1,0,0,0,0,0,0,0,0,0
6422,0,0.08490228,0,1,0,0,0,0,0,0,0,0,0
6423,0,0.21620566,1,1,1,1,0,0,0,0,0,0,0
6424,0,0.044288054,0,1,0,0,0,0,0,0,0,0,0
6425,0,0.003902615,0,1,0,0,0,0,0,0,0,0,0
6426,0,0.06356627,0,1,0,0,0,0,0,0,0,0,0
6427,0,0.015562821,0,1,0,0,0,0,0,0,0,0,0
6428,0,0.042373903,0,1,0,0,0,0,0,0,0,0,0
6429,0,0.032996017,0,1,0,0,0,0,0,0,0,0,0
6430,0,0.044699885,0,1,0,0,0,0,0,0,0,0,0
6431,0,0.02479815,0,1,0,0,0,0,0,0,0,0,0
6432,0,0.12665781,1,1,1,0,0,0,0,0,0,0,0
6433,0,0.030511376,0,1,0,0,0,0,0,0,0,0,0
6434,0,0.029428782,0,1,0,0,0,0,0,0,0,0,0
6435,0,0.043034393,0,1,0,0,0,0,0,0,0,0,0
6436,0,0.12859198,1,1,1,0,0,0,0,0,0,0,0
6437,0,0.050221458,0,1,0,0,0,0,0,0,0,0,0
6438,0,0.037166256,0,1,0,0,0,0,0,0,0,0,0
6439,0,0.22056702,1,1,1,1,0,0,0,0,0,0,0
6440,0,0.027366562,0,1,0,0,0,0,0,0,0,0,0
6441,0,0.05235072,0,1,0,0,0,0,0,0,0,0,0
6442,0,0.013437424,0,1,0,0,0,0,0,0,0,0,0
6443,0,0.070022374,0,1,0,0,0,0,0,0,0,0,0
6444,0,0.03485115,0,1,0,0,0,0,0,0,0,0,0
6445,0,0.038790047,0,1,0,0,0,0,0,0,0,0,0
6446,0,0.02732239,0,1,0,0,0,0,0,0,0,0,0
6447,0,0.02844505,0,1,0,0,0,0,0,0,0,0,0
6448,0,0.07628956,0,1,0,0,0,0,0,0,0,0,0
6449,0,0.0032325354,0,1,0,0,0,0,0,0,0,0,0
6450,0,0.101390034,1,1,1,0,0,0,0,0,0,0,0
6451,0,0.06928938,0,1,0,0,0,0,0,0,0,0,0
6452,0,0.03687559,0,1,0,0,0,0,0,0,0,0,0
6453,0,0.12919778,1,1,1,0,0,0,0,0,0,0,0
6454,0,0.02647796,0,1,0,0,0,0,0,0,0,0,0
6455,0,0.04608991,0,1,0,0,0,0,0,0,0,0,0
6456,0,0.13995521,1,1,1,0,0,0,0,0,0,0,0
6457,0,0.021958197,0,1,0,0,0,0,0,0,0,0,0
6458,0,0.012926009,0,1,0,0,0,0,0,0,0,0,0
6459,0,0.048132896,0,1,0,0,0,0,0,0,0,0,0
6460,0,0.11417222,1,1,1,0,0,0,0,0,0,0,0
6461,0,0.026265934,0,1,0,0,0,0,0,0,0,0,0
6462,0,0.12429351,1,1,1,0,0,0,0,0,0,0,0
6463,0,0.020578036,0,1,0,0,0,0,0,0,0,0,0
6464,0,0.020565622,0,1,0,0,0,0,0,0,0,0,0
6465,0,0.03785407,0,1,0,0,0,0,0,0,0,0,0
6466,0,0.020192662,0,1,0,0,0,0,0,0,0,0,0
6467,0,0.028649604,0,1,0,0,0,0,0,0,0,0,0
6468,0,0.016032338,0,1,0,0,0,0,0,0,0,0,0
6469,0,0.04843395,0,1,0,0,0,0,0,0,0,0,0
6470,0,0.07956866,0,1,0,0,0,0,0,0,0,0,0
6471,0,0.05999748,0,1,0,0,0,0,0,0,0,0,0
6472,0,0.034282688,0,1,0,0,0,0,0,0,0,0,0
6473,0,0.10872142,1,1,1,0,0,0,0,0,0,0,0
6474,0,0.042166136,0,1,0,0,0,0,0,0,0,0,0
6475,0,0.00065280497,0,1,0,0,0,0,0,0,0,0,0
6476,0,0.05725896,0,1,0,0,0,0,0,0,0,0,0
6477,0,0.0018360837,0,1,0,0,0,0,0,0,0,0,0
6478,0,0.03509616,0,1,0,0,0,0,0,0,0,0,0
6479,0,0.18026172,1,1,1,0,0,0,0,0,0,0,0
6480,0,0.039277967,0,1,0,0,0,0,0,0,0,0,0
6481,1,0.19170034,1,1,1,0,0,0,0,0,0,0,0
6482,0,0.034110457,0,1,0,0,0,0,0,0,0,0,0
6483,0,0.021967812,0,1,0,0,0,0,0,0,0,0,0
6484,0,0.045852292,0,1,0,0,0,0,0,0,0,0,0
6485,0,0.0074260705,0,1,0,0,0,0,0,0,0,0,0
6486,0,0.025837535,0,1,0,0,0,0,0,0,0,0,0
6487,0,0.014190186,0,1,0,0,0,0,0,0,0,0,0
6488,0,0.025875743,0,1,0,0,0,0,0,0,0,0,0
6489,0,0.016896447,0,1,0,0,0,0,0,0,0,0,0
6490,0,0.049984295,0,1,0,0,0,0,0,0,0,0,0
6491,0,0.15155007,1,1,1,0,0,0,0,0,0,0,0
6492,0,0.037391726,0,1,0,0,0,0,0,0,0,0,0
6493,0,0.0045444435,0,1,0,0,0,0,0,0,0,0,0
6494,0,0.06557452,0,1,0,0,0,0,0,0,0,0,0
6495,0,0.03563932,0,1,0,0,0,0,0,0,0,0,0
6496,0,0.025594547,0,1,0,0,0,0,0,0,0,0,0
6497,0,0.039430007,0,1,0,0,0,0,0,0,0,0,0
6498,0,0.0012362478,0,1,0,0,0,0,0,0,0,0,0
6499,0,0.06764797,0,1,0,0,0,0,0,0,0,0,0
6500,0,0.030968385,0,1,0,0,0,0,0,0,0,0,0
6501,0,0.03543314,0,1,0,0,0,0,0,0,0,0,0
6502,0,0.015876554,0,1,0,0,0,0,0,0,0,0,0
6503,0,0.05037959,0,1,0,0,0,0,0,0,0,0,0
6504,0,0.042660926,0,1,0,0,0,0,0,0,0,0,0
6505,0,0.07796679,0,1,0,0,0,0,0,0,0,0,0
6506,0,0.051957507,0,1,0,0,0,0,0,0,0,0,0
6507,0,0.027155321,0,1,0,0,0,0,0,0,0,0,0
6508,1,0.3080295,1,1,1,1,1,0,0,0,0,0,0
6509,0,0.07820481,0,1,0,0,0,0,0,0,0,0,0
6510,0,0.049579993,0,1,0,0,0,0,0,0,0,0,0
6511,0,0.032127034,0,1,0,0,0,0,0,0,0,0,0
6512,0,0.028906584,0,1,0,0,0,0,0,0,0,0,0
6513,0,0.1420475,1,1,1,0,0,0,0,0,0,0,0
6514,0,0.14027777,1,1,1,0,0,0,0,0,0,0,0
6515,0,0.051736232,0,1,0,0,0,0,0,0,0,0,0
6516,0,0.04369501,0,1,0,0,0,0,0,0,0,0,0
6517,0,0.10528918,1,1,1,0,0,0,0,0,0,0,0
6518,0,0.009418932,0,1,0,0,0,0,0,0,0,0,0
6519,0,0.0023198163,0,1,0,0,0,0,0,0,0,0,0
6520,0,0.035313956,0,1,0,0,0,0,0,0,0,0,0
6521,0,0.054908063,0,1,0,0,0,0,0,0,0,0,0
6522,0,0.037050094,0,1,0,0,0,0,0,0,0,0,0
6523,0,0.09886167,0,1,0,0,0,0,0,0,0,0,0
6524,0,0.06257414,0,1,0,0,0,0,0,0,0,0,0
6525,0,0.005918465,0,1,0,0,0,0,0,0,0,0,0
6526,0,0.022351999,0,1,0,0,0,0,0,0,0,0,0
6527,0,0.0005352813,0,1,0,0,0,0,0,0,0,0,0
6528,0,0.3081068,1,1,1,1,1,0,0,0,0,0,0
6529,0,0.045314033,0,1,0,0,0,0,0,0,0,0,0
6530,0,0.019018697,0,1,0,0,0,0,0,0,0,0,0
6531,0,0.007789037,0,1,0,0,0,0,0,0,0,0,0
6532,0,0.007883306,0,1,0,0,0,0,0,0,0,0,0
6533,0,0.01906873,0,1,0,0,0,0,0,0,0,0,0
6534,0,0.039056994,0,1,0,0,0,0,0,0,0,0,0
6535,0,0.0026862524,0,1,0,0,0,0,0,0,0,0,0
6536,0,0.1498338,1,1,1,0,0,0,0,0,0,0,0
6537,0,0.080734596,0,1,0,0,0,0,0,0,0,0,0
6538,1,0.1296427,1,1,1,0,0,0,0,0,0,0,0
6539,0,0.15174109,1,1,1,0,0,0,0,0,0,0,0
6540,1,0.08680178,0,1,0,0,0,0,0,0,0,0,0
6541,0,0.010109251,0,1,0,0,0,0,0,0,0,0,0
6542,0,0.030779434,0,1,0,0,0,0,0,0,0,0,0
6543,0,0.028437393,0,1,0,0,0,0,0,0,0,0,0
6544,0,0.18379396,1,1,1,0,0,0,0,0,0,0,0
6545,0,0.03729142,0,1,0,0,0,0,0,0,0,0,0
6546,1,0.079832755,0,1,0,0,0,0,0,0,0,0,0
6547,1,0.04589293,0,1,0,0,0,0,0,0,0,0,0
6548,0,0.026803192,0,1,0,0,0,0,0,0,0,0,0
6549,1,0.058393553,0,1,0,0,0,0,0,0,0,0,0
6550,0,0.22162595,1,1,1,1,0,0,0,0,0,0,0
6551,0,0.021238301,0,1,0,0,0,0,0,0,0,0,0
6552,0,0.008670115,0,1,0,0,0,0,0,0,0,0,0
6553,0,0.14862481,1,1,1,0,0,0,0,0,0,0,0
6554,0,0.040672407,0,1,0,0,0,0,0,0,0,0,0
6555,1,0.03489874,0,1,0,0,0,0,0,0,0,0,0
6556,0,0.06145424,0,1,0,0,0,0,0,0,0,0,0
6557,0,0.10286306,1,1,1,0,0,0,0,0,0,0,0
6558,1,0.16562086,1,1,1,0,0,0,0,0,0,0,0
6559,0,0.06522606,0,1,0,0,0,0,0,0,0,0,0
6560,0,0.005353692,0,1,0,0,0,0,0,0,0,0,0
6561,0,0.06115218,0,1,0,0,0,0,0,0,0,0,0
6562,0,0.034264743,0,1,0,0,0,0,0,0,0,0,0
6563,0,0.045189887,0,1,0,0,0,0,0,0,0,0,0
6564,0,0.02033982,0,1,0,0,0,0,0,0,0,0,0
6565,0,0.04278357,0,1,0,0,0,0,0,0,0,0,0
6566,0,0.019823866,0,1,0,0,0,0,0,0,0,0,0
6567,0,0.0308796,0,1,0,0,0,0,0,0,0,0,0
6568,0,0.20048858,1,1,1,1,0,0,0,0,0,0,0
6569,0,0.049996532,0,1,0,0,0,0,0,0,0,0,0
6570,0,0.0022098087,0,1,0,0,0,0,0,0,0,0,0
6571,0,0.068463415,0,1,0,0,0,0,0,0,0,0,0
6572,0,0.10207044,1,1,1,0,0,0,0,0,0,0,0
6573,0,0.03302421,0,1,0,0,0,0,0,0,0,0,0
6574,0,0.18871254,1,1,1,0,0,0,0,0,0,0,0
6575,0,0.10980903,1,1,1,0,0,0,0,0,0,0,0
6576,0,0.042351637,0,1,0,0,0,0,0,0,0,0,0
6577,0,0.047970604,0,1,0,0,0,0,0,0,0,0,0
6578,0,0.062223688,0,1,0,0,0,0,0,0,0,0,0
6579,0,0.080672935,0,1,0,0,0,0,0,0,0,0,0
6580,0,0.014014988,0,1,0,0,0,0,0,0,0,0,0
6581,0,0.077130355,0,1,0,0,0,0,0,0,0,0,0
6582,0,0.1289947,1,1,1,0,0,0,0,0,0,0,0
6583,0,0.36446172,1,1,1,1,1,0,0,0,0,0,0
6584,0,0.038692966,0,1,0,0,0,0,0,0,0,0,0
6585,0,0.040126666,0,1,0,0,0,0,0,0,0,0,0
6586,0,0.06288386,0,1,0,0,0,0,0,0,0,0,0
6587,0,0.033670537,0,1,0,0,0,0,0,0,0,0,0
6588,0,0.024480293,0,1,0,0,0,0,0,0,0,0,0
6589,0,0.010060287,0,1,0,0,0,0,0,0,0,0,0
6590,0,0.033904757,0,1,0,0,0,0,0,0,0,0,0
6591,0,0.02469831,0,1,0,0,0,0,0,0,0,0,0
6592,0,0.051377524,0,1,0,0,0,0,0,0,0,0,0
6593,0,0.02270257,0,1,0,0,0,0,0,0,0,0,0
6594,0,0.07606518,0,1,0,0,0,0,0,0,0,0,0
6595,0,0.005501176,0,1,0,0,0,0,0,0,0,0,0
6596,0,0.25833267,1,1,1,1,0,0,0,0,0,0,0
6597,0,0.03647505,0,1,0,0,0,0,0,0,0,0,0
6598,0,0.015963832,0,1,0,0,0,0,0,0,0,0,0
6599,0,0.031120172,0,1,0,0,0,0,0,0,0,0,0
6600,0,0.018137677,0,1,0,0,0,0,0,0,0,0,0
6601,0,0.056378413,0,1,0,0,0,0,0,0,0,0,0
6602,0,0.005542527,0,1,0,0,0,0,0,0,0,0,0
6603,0,0.017603407,0,1,0,0,0,0,0,0,0,0,0
6604,0,0.056641117,0,1,0,0,0,0,0,0,0,0,0
6605,0,0.019503616,0,1,0,0,0,0,0,0,0,0,0
6606,0,0.029337382,0,1,0,0,0,0,0,0,0,0,0
6607,1,0.082074635,0,1,0,0,0,0,0,0,0,0,0
6608,1,0.22868475,1,1,1,1,0,0,0,0,0,0,0
6609,0,0.045892943,0,1,0,0,0,0,0,0,0,0,0
6610,0,0.099969395,0,1,0,0,0,0,0,0,0,0,0
6611,0,0.13526295,1,1,1,0,0,0,0,0,0,0,0
6612,0,0.0016229864,0,1,0,0,0,0,0,0,0,0,0
6613,0,0.0035780664,0,1,0,0,0,0,0,0,0,0,0
6614,0,0.01962882,0,1,0,0,0,0,0,0,0,0,0
6615,0,0.13159879,1,1,1,0,0,0,0,0,0,0,0
6616,0,0.0070944396,0,1,0,0,0,0,0,0,0,0,0
6617,0,0.07184778,0,1,0,0,0,0,0,0,0,0,0
6618,1,0.18566228,1,1,1,0,0,0,0,0,0,0,0
6619,0,0.036161445,0,1,0,0,0,0,0,0,0,0,0
6620,0,0.069272384,0,1,0,0,0,0,0,0,0,0,0
6621,0,0.023423588,0,1,0,0,0,0,0,0,0,0,0
6622,0,0.042441506,0,1,0,0,0,0,0,0,0,0,0
6623,0,0.021614747,0,1,0,0,0,0,0,0,0,0,0
6624,0,0.00565928,0,1,0,0,0,0,0,0,0,0,0
6625,0,0.046566136,0,1,0,0,0,0,0,0,0,0,0
6626,0,0.013759251,0,1,0,0,0,0,0,0,0,0,0
6627,0,0.013542038,0,1,0,0,0,0,0,0,0,0,0
6628,0,0.07827723,0,1,0,0,0,0,0,0,0,0,0
6629,0,0.050067157,0,1,0,0,0,0,0,0,0,0,0
6630,0,0.01786399,0,1,0,0,0,0,0,0,0,0,0
6631,0,0.02075748,0,1,0,0,0,0,0,0,0,0,0
6632,0,0.048495114,0,1,0,0,0,0,0,0,0,0,0
6633,0,0.12705138,1,1,1,0,0,0,0,0,0,0,0
6634,0,0.10453292,1,1,1,0,0,0,0,0,0,0,0
6635,0,0.020706384,0,1,0,0,0,0,0,0,0,0,0
6636,0,0.017262327,0,1,0,0,0,0,0,0,0,0,0
6637,0,0.01221767,0,1,0,0,0,0,0,0,0,0,0
6638,0,0.0071718893,0,1,0,0,0,0,0,0,0,0,0
6639,0,0.20814,1,1,1,1,0,0,0,0,0,0,0
6640,0,0.04570624,0,1,0,0,0,0,0,0,0,0,0
6641,0,0.0033591206,0,1,0,0,0,0,0,0,0,0,0
6642,0,0.022772437,0,1,0,0,0,0,0,0,0,0,0
6643,0,0.014867594,0,1,0,0,0,0,0,0,0,0,0
6644,0,0.044051893,0,1,0,0,0,0,0,0,0,0,0
6645,0,0.01766336,0,1,0,0,0,0,0,0,0,0,0
6646,0,0.051923674,0,1,0,0,0,0,0,0,0,0,0
6647,0,0.022231184,0,1,0,0,0,0,0,0,0,0,0
6648,0,0.058104444,0,1,0,0,0,0,0,0,0,0,0
6649,1,0.14894801,1,1,1,0,0,0,0,0,0,0,0
6650,1,0.19803843,1,1,1,0,0,0,0,0,0,0,0
6651,0,0.015172039,0,1,0,0,0,0,0,0,0,0,0
6652,0,0.037880775,0,1,0,0,0,0,0,0,0,0,0
6653,0,0.0085538775,0,1,0,0,0,0,0,0,0,0,0
6654,0,0.048931245,0,1,0,0,0,0,0,0,0,0,0
6655,0,0.17024092,1,1,1,0,0,0,0,0,0,0,0
6656,0,0.06596389,0,1,0,0,0,0,0,0,0,0,0
6657,0,0.10703851,1,1,1,0,0,0,0,0,0,0,0
6658,0,0.041622076,0,1,0,0,0,0,0,0,0,0,0
6659,0,0.017451795,0,1,0,0,0,0,0,0,0,0,0
6660,0,0.008749755,0,1,0,0,0,0,0,0,0,0,0
6661,0,0.12757698,1,1,1,0,0,0,0,0,0,0,0
6662,0,0.03455232,0,1,0,0,0,0,0,0,0,0,0
